Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Since,Family_Size,Alone,Partner,Sum_Mnt,Num_Accepted_Cmp,Num_Total_Purchases,Income_Binned,Cluster,income_group,purchase_group
2,57954.0,1.0,1.0,2014-06-18,52.0,456.0,4.0,24.0,0.0,0.0,9.0,7.0,8.0,2.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,10.0,4.0,False,True,493.0,1.0,16.0,Medium,2,40k-60k,16-20
1,65316.0,1.0,1.0,2013-04-24,65.0,112.0,6.0,92.0,3.0,9.0,38.0,2.0,3.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,11.0,4.0,False,True,260.0,0.0,10.0,High,1,60k-80k,6-10
1,28567.0,1.0,0.0,2013-06-17,57.0,11.0,3.0,22.0,2.0,2.0,6.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,11.0,2.0,True,False,46.0,0.0,5.0,Low,0,20k-40k,0-5
2,47352.0,0.0,1.0,2013-04-11,70.0,172.0,12.0,112.0,8.0,0.0,15.0,4.0,6.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,11.0,3.0,False,True,319.0,0.0,12.0,Medium,2,40k-60k,11-15
1,44931.0,0.0,1.0,2014-01-18,0.0,78.0,0.0,11.0,0.0,0.0,7.0,1.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,10.0,3.0,False,True,96.0,0.0,6.0,Medium,2,40k-60k,6-10
1,76982.0,0.0,0.0,2014-02-15,19.0,464.0,151.0,292.0,65.0,60.0,30.0,1.0,8.0,3.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.0,10.0,1.0,True,False,1062.0,2.0,15.0,High,1,60k-80k,11-15
2,57247.0,0.0,1.0,2013-08-08,50.0,99.0,4.0,32.0,37.0,54.0,6.0,2.0,2.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,11.0,3.0,False,True,232.0,0.0,10.0,Medium,2,40k-60k,6-10
2,22944.0,1.0,0.0,2013-12-23,67.0,19.0,3.0,19.0,4.0,5.0,26.0,3.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,11.0,2.0,True,False,76.0,0.0,6.0,Low,0,20k-40k,6-10
2,25315.0,1.0,0.0,2013-11-07,46.0,1.0,9.0,8.0,11.0,3.0,22.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,11.0,3.0,False,True,54.0,0.0,6.0,Low,0,20k-40k,6-10
1,43638.0,0.0,1.0,2012-08-06,37.0,63.0,10.0,83.0,7.0,19.0,19.0,2.0,4.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,12.0,2.0,True,False,201.0,0.0,9.0,Medium,2,40k-60k,6-10
3,42710.0,1.0,0.0,2012-11-28,38.0,252.0,3.0,42.0,4.0,3.0,102.0,2.0,4.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,12.0,2.0,True,False,406.0,0.0,12.0,Medium,2,40k-60k,11-15
3,84169.0,0.0,0.0,2013-08-07,9.0,1478.0,19.0,403.0,0.0,19.0,0.0,1.0,7.0,6.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,42.0,11.0,2.0,False,True,1919.0,3.0,19.0,Very High,1,80k-100k,16-20
1,54058.0,0.0,1.0,2013-06-04,56.0,198.0,18.0,252.0,32.0,108.0,54.0,2.0,4.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,11.0,3.0,False,True,662.0,0.0,18.0,Medium,2,40k-60k,16-20
2,24683.0,1.0,0.0,2014-03-08,98.0,8.0,4.0,10.0,6.0,7.0,6.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,10.0,3.0,False,True,41.0,0.0,6.0,Low,0,20k-40k,6-10
1,85620.0,0.0,0.0,2014-01-07,68.0,416.0,46.0,925.0,60.0,107.0,46.0,1.0,3.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,10.0,1.0,True,False,1600.0,1.0,13.0,Very High,1,80k-100k,11-15
1,47850.0,1.0,0.0,2013-12-03,72.0,42.0,7.0,43.0,20.0,12.0,10.0,1.0,3.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,11.0,3.0,False,True,134.0,0.0,7.0,Medium,2,40k-60k,6-10
1,19514.0,1.0,1.0,2014-01-26,47.0,14.0,3.0,21.0,2.0,1.0,28.0,4.0,3.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,10.0,4.0,False,True,69.0,2.0,6.0,Very Low,0,<20k,6-10
2,27159.0,1.0,1.0,2014-03-29,33.0,17.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,10.0,4.0,False,True,21.0,0.0,4.0,Low,0,20k-40k,0-5
2,39548.0,1.0,1.0,2014-03-31,87.0,15.0,4.0,10.0,3.0,4.0,18.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,10.0,3.0,True,False,54.0,0.0,5.0,Low,0,20k-40k,0-5
1,21474.0,1.0,0.0,2014-04-08,0.0,6.0,16.0,24.0,11.0,0.0,34.0,2.0,3.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,10.0,2.0,True,False,91.0,2.0,6.0,Low,0,20k-40k,6-10
3,60504.0,0.0,1.0,2014-02-07,73.0,458.0,0.0,24.0,6.0,4.0,34.0,2.0,6.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,10.0,2.0,True,False,526.0,0.0,16.0,High,2,60k-80k,16-20
1,22419.0,0.0,0.0,2013-04-18,74.0,30.0,3.0,47.0,19.0,21.0,42.0,1.0,3.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,11.0,2.0,False,True,162.0,0.0,7.0,Low,0,20k-40k,6-10
2,81698.0,0.0,0.0,2013-11-06,4.0,179.0,28.0,520.0,111.0,123.0,47.0,1.0,3.0,8.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,11.0,2.0,False,True,1008.0,1.0,24.0,Very High,1,80k-100k,21-25
1,43462.0,1.0,1.0,2012-09-12,50.0,90.0,17.0,97.0,15.0,6.0,15.0,6.0,4.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,12.0,4.0,False,True,240.0,0.0,10.0,Medium,2,40k-60k,6-10
3,54880.0,1.0,0.0,2013-03-01,57.0,308.0,85.0,137.0,102.0,45.0,118.0,2.0,6.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,11.0,2.0,True,False,795.0,0.0,19.0,Medium,2,40k-60k,16-20
1,79908.0,0.0,0.0,2013-04-05,30.0,557.0,129.0,761.0,29.0,185.0,111.0,1.0,5.0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,11.0,2.0,False,True,1772.0,1.0,18.0,High,1,60k-80k,16-20
2,15315.0,0.0,0.0,2013-08-03,27.0,7.0,4.0,13.0,15.0,8.0,17.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,11.0,2.0,False,True,64.0,0.0,6.0,Very Low,0,<20k,6-10
1,87771.0,0.0,1.0,2013-05-22,61.0,1492.0,38.0,287.0,50.0,57.0,33.0,1.0,5.0,10.0,4.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,65.0,11.0,3.0,False,True,1957.0,5.0,19.0,Very High,1,80k-100k,16-20
1,33039.0,1.0,0.0,2013-09-09,4.0,30.0,8.0,12.0,8.0,8.0,12.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,11.0,3.0,False,True,78.0,0.0,6.0,Low,0,20k-40k,6-10
1,81741.0,0.0,0.0,2013-06-16,75.0,249.0,153.0,940.0,58.0,134.0,38.0,0.0,6.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,11.0,1.0,True,False,1572.0,0.0,19.0,Very High,1,80k-100k,16-20
2,71499.0,0.0,1.0,2013-06-25,12.0,465.0,25.0,132.0,136.0,0.0,37.0,2.0,8.0,3.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,11.0,3.0,False,True,795.0,0.0,24.0,High,1,60k-80k,21-25
2,62466.0,0.0,1.0,2014-01-15,13.0,129.0,129.0,259.0,168.0,121.0,83.0,5.0,6.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,10.0,3.0,False,True,889.0,0.0,21.0,High,2,60k-80k,21-25
3,48799.0,0.0,1.0,2013-11-05,9.0,174.0,18.0,81.0,28.0,6.0,24.0,3.0,3.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,11.0,2.0,True,False,331.0,0.0,12.0,Medium,2,40k-60k,11-15
3,52157.0,0.0,1.0,2014-06-07,48.0,189.0,2.0,29.0,3.0,2.0,40.0,2.0,3.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,10.0,3.0,False,True,265.0,0.0,10.0,Medium,2,40k-60k,6-10
1,66565.0,0.0,1.0,2012-12-05,80.0,747.0,10.0,161.0,65.0,40.0,42.0,4.0,4.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,12.0,2.0,True,False,1065.0,0.0,15.0,High,1,60k-80k,11-15
2,29298.0,1.0,1.0,2013-09-07,60.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,11.0,4.0,False,True,11.0,0.0,3.0,Low,0,20k-40k,0-5
1,47691.0,0.0,1.0,2013-07-05,43.0,14.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.0,2.0,True,False,21.0,0.0,3.0,Medium,2,40k-60k,0-5
1,38200.0,1.0,1.0,2012-12-07,19.0,12.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,12.0,4.0,False,True,17.0,0.0,3.0,Low,0,20k-40k,0-5
1,44989.0,0.0,1.0,2012-09-12,26.0,98.0,0.0,106.0,49.0,10.0,106.0,5.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,12.0,3.0,False,True,369.0,0.0,11.0,Medium,2,40k-60k,11-15
3,38443.0,1.0,1.0,2014-01-27,58.0,32.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,10.0,4.0,False,True,38.0,0.0,4.0,Low,0,20k-40k,0-5
2,38593.0,1.0,0.0,2013-09-13,42.0,51.0,12.0,49.0,17.0,24.0,24.0,3.0,4.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,11.0,2.0,True,False,177.0,0.0,8.0,Low,0,20k-40k,6-10
3,64413.0,0.0,1.0,2013-08-01,27.0,200.0,5.0,44.0,0.0,10.0,20.0,1.0,5.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,11.0,3.0,False,True,279.0,0.0,11.0,High,1,60k-80k,11-15
2,36959.0,1.0,0.0,2013-10-02,56.0,25.0,6.0,25.0,6.0,0.0,0.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,11.0,3.0,False,True,62.0,0.0,5.0,Low,0,20k-40k,0-5
3,61996.0,0.0,1.0,2013-01-31,27.0,1050.0,12.0,144.0,0.0,0.0,24.0,3.0,6.0,4.0,8.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,47.0,11.0,3.0,False,True,1230.0,4.0,18.0,High,2,60k-80k,16-20
1,51287.0,1.0,1.0,2014-04-01,10.0,117.0,0.0,22.0,13.0,0.0,30.0,3.0,4.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,10.0,4.0,False,True,182.0,0.0,8.0,Medium,2,40k-60k,6-10
1,13260.0,1.0,1.0,2013-08-23,48.0,9.0,4.0,17.0,10.0,2.0,7.0,4.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,11.0,4.0,False,True,49.0,0.0,6.0,Very Low,0,<20k,6-10
3,47472.0,1.0,1.0,2013-09-16,39.0,56.0,0.0,11.0,0.0,0.0,8.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,11.0,4.0,False,True,75.0,0.0,6.0,Medium,2,40k-60k,6-10
2,54603.0,1.0,1.0,2013-07-09,85.0,145.0,13.0,46.0,17.0,2.0,4.0,6.0,4.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,11.0,4.0,False,True,227.0,0.0,10.0,Medium,2,40k-60k,6-10
3,45207.0,1.0,1.0,2012-11-10,64.0,203.0,0.0,10.0,0.0,0.0,2.0,5.0,3.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,12.0,4.0,False,True,215.0,1.0,10.0,Medium,2,40k-60k,6-10
1,40689.0,0.0,1.0,2013-03-18,69.0,270.0,3.0,27.0,39.0,6.0,99.0,7.0,7.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,11.0,3.0,False,True,444.0,0.0,13.0,Medium,2,40k-60k,11-15
2,47821.0,1.0,1.0,2013-10-20,54.0,9.0,0.0,16.0,6.0,6.0,10.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,11.0,4.0,False,True,47.0,0.0,4.0,Medium,2,40k-60k,0-5
2,27450.0,0.0,0.0,2013-04-15,57.0,37.0,12.0,23.0,8.0,11.0,52.0,1.0,2.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,11.0,2.0,False,True,143.0,0.0,6.0,Low,0,20k-40k,6-10
1,39453.0,1.0,0.0,2014-04-03,64.0,46.0,0.0,7.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,10.0,3.0,False,True,55.0,0.0,5.0,Low,0,20k-40k,0-5
2,26850.0,1.0,1.0,2014-04-18,10.0,31.0,1.0,13.0,7.0,2.0,9.0,4.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,10.0,4.0,False,True,63.0,0.0,7.0,Low,0,20k-40k,6-10
1,79800.0,0.0,0.0,2012-09-23,65.0,1060.0,21.0,530.0,32.0,0.0,224.0,1.0,5.0,11.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,69.0,12.0,1.0,True,False,1867.0,4.0,21.0,High,1,60k-80k,21-25
2,61794.0,0.0,1.0,2013-09-14,74.0,264.0,47.0,188.0,54.0,47.0,11.0,2.0,4.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,11.0,3.0,False,True,611.0,0.0,18.0,High,2,60k-80k,16-20
1,53863.0,0.0,1.0,2014-05-17,4.0,399.0,4.0,30.0,6.0,4.0,30.0,3.0,7.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,10.0,3.0,False,True,473.0,1.0,15.0,Medium,2,40k-60k,11-15
1,24221.0,0.0,0.0,2013-08-20,94.0,8.0,9.0,9.0,2.0,5.0,22.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,11.0,2.0,False,True,55.0,0.0,5.0,Low,0,20k-40k,0-5
3,39684.0,1.0,0.0,2012-10-12,41.0,19.0,0.0,35.0,6.0,4.0,17.0,2.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,12.0,2.0,True,False,81.0,1.0,5.0,Low,0,20k-40k,0-5
2,92163.0,0.0,0.0,2012-12-12,25.0,817.0,183.0,797.0,106.0,163.0,20.0,0.0,5.0,11.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,49.0,12.0,2.0,False,True,2086.0,3.0,21.0,Very High,1,80k-100k,21-25
2,69882.0,0.0,0.0,2013-11-10,94.0,292.0,127.0,635.0,132.0,127.0,165.0,1.0,3.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,11.0,1.0,True,False,1478.0,0.0,19.0,High,1,60k-80k,16-20
1,33178.0,1.0,0.0,2014-01-30,9.0,12.0,6.0,2.0,11.0,2.0,16.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,10.0,3.0,False,True,49.0,0.0,4.0,Low,0,20k-40k,0-5
3,59973.0,0.0,0.0,2013-09-11,47.0,130.0,30.0,168.0,20.0,34.0,0.0,1.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,11.0,2.0,False,True,382.0,0.0,14.0,Medium,2,40k-60k,11-15
2,17459.0,1.0,0.0,2013-09-19,12.0,6.0,4.0,16.0,3.0,10.0,30.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,11.0,3.0,False,True,69.0,1.0,6.0,Very Low,0,<20k,6-10
1,23910.0,1.0,0.0,2012-10-26,80.0,16.0,12.0,18.0,7.0,1.0,13.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,12.0,2.0,True,False,67.0,0.0,5.0,Low,0,20k-40k,0-5
2,42169.0,1.0,1.0,2013-10-19,20.0,19.0,0.0,9.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,11.0,4.0,False,True,30.0,0.0,4.0,Medium,2,40k-60k,0-5
2,26224.0,1.0,0.0,2013-06-04,39.0,4.0,7.0,15.0,13.0,9.0,15.0,3.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,11.0,3.0,False,True,63.0,0.0,6.0,Low,0,20k-40k,6-10
1,31089.0,1.0,0.0,2012-08-17,57.0,31.0,3.0,31.0,2.0,8.0,4.0,3.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,12.0,3.0,False,True,79.0,0.0,7.0,Low,0,20k-40k,6-10
1,30081.0,0.0,1.0,2013-02-21,27.0,36.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,11.0,2.0,True,False,42.0,0.0,4.0,Low,0,20k-40k,0-5
1,62807.0,0.0,1.0,2012-08-31,83.0,526.0,28.0,135.0,10.0,21.0,99.0,3.0,5.0,3.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,12.0,3.0,False,True,819.0,0.0,20.0,High,2,60k-80k,16-20
1,72906.0,0.0,0.0,2013-09-17,79.0,400.0,32.0,519.0,71.0,75.0,54.0,1.0,3.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,11.0,1.0,True,False,1151.0,0.0,16.0,High,1,60k-80k,16-20
3,61467.0,0.0,2.0,2012-12-09,69.0,410.0,16.0,114.0,0.0,5.0,49.0,3.0,5.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,12.0,4.0,False,True,594.0,0.0,17.0,High,2,60k-80k,16-20
2,49618.0,1.0,1.0,2013-01-26,77.0,80.0,3.0,26.0,4.0,2.0,14.0,4.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,11.0,4.0,False,True,129.0,0.0,7.0,Medium,2,40k-60k,6-10
2,21888.0,1.0,0.0,2012-12-29,15.0,88.0,10.0,46.0,2.0,3.0,64.0,4.0,5.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,12.0,2.0,True,False,213.0,1.0,8.0,Low,0,20k-40k,6-10
1,42429.0,0.0,1.0,2014-02-11,99.0,55.0,0.0,6.0,2.0,0.0,4.0,2.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,10.0,2.0,True,False,67.0,0.0,5.0,Medium,2,40k-60k,0-5
1,26150.0,2.0,1.0,2013-03-11,61.0,5.0,1.0,13.0,3.0,5.0,1.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,11.0,4.0,True,False,28.0,0.0,4.0,Low,0,20k-40k,0-5
0,30801.0,0.0,1.0,2012-10-26,23.0,8.0,4.0,5.0,15.0,2.0,11.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,12.0,3.0,False,True,45.0,0.0,4.0,Low,0,20k-40k,0-5
1,81168.0,0.0,0.0,2014-05-07,84.0,410.0,0.0,592.0,147.0,22.0,22.0,1.0,6.0,4.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,10.0,2.0,False,True,1193.0,1.0,17.0,Very High,1,80k-100k,16-20
2,26877.0,0.0,0.0,2013-08-19,74.0,101.0,13.0,76.0,20.0,18.0,40.0,2.0,3.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,11.0,1.0,True,False,268.0,0.0,10.0,Low,0,20k-40k,6-10
2,45006.0,0.0,0.0,2013-07-18,90.0,162.0,25.0,53.0,16.0,0.0,10.0,1.0,3.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,11.0,1.0,True,False,266.0,0.0,11.0,Medium,2,40k-60k,11-15
0,18978.0,1.0,0.0,2012-12-11,41.0,2.0,8.0,1.0,4.0,7.0,15.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,12.0,3.0,False,True,37.0,0.0,4.0,Very Low,0,<20k,0-5
1,22574.0,2.0,1.0,2013-10-28,28.0,25.0,0.0,8.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,11.0,5.0,False,True,37.0,0.0,5.0,Low,0,20k-40k,0-5
3,48240.0,0.0,0.0,2012-11-09,73.0,389.0,91.0,248.0,64.0,49.0,41.0,3.0,6.0,3.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,12.0,1.0,True,False,882.0,1.0,22.0,Medium,2,40k-60k,21-25
1,45837.0,1.0,1.0,2013-07-26,88.0,215.0,13.0,87.0,17.0,17.0,24.0,5.0,6.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,11.0,4.0,False,True,373.0,0.0,13.0,Medium,2,40k-60k,11-15
2,35791.0,2.0,1.0,2013-05-06,94.0,27.0,0.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,11.0,4.0,True,False,35.0,0.0,4.0,Low,0,20k-40k,0-5
1,54162.0,1.0,1.0,2013-03-18,31.0,5.0,6.0,10.0,6.0,5.0,10.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,11.0,3.0,True,False,42.0,0.0,4.0,Medium,2,40k-60k,0-5
2,30522.0,0.0,1.0,2012-08-17,6.0,179.0,8.0,83.0,19.0,11.0,26.0,5.0,1.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,12.0,3.0,False,True,326.0,0.0,12.0,Low,0,20k-40k,11-15
3,54456.0,0.0,1.0,2013-07-11,23.0,352.0,0.0,27.0,10.0,0.0,15.0,3.0,6.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,11.0,3.0,False,True,404.0,0.0,14.0,Medium,2,40k-60k,11-15
1,31632.0,0.0,0.0,2013-07-14,92.0,17.0,8.0,12.0,11.0,15.0,32.0,1.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,11.0,1.0,True,False,95.0,0.0,5.0,Low,0,20k-40k,0-5
1,72298.0,0.0,0.0,2014-03-10,52.0,625.0,35.0,169.0,58.0,17.0,35.0,1.0,4.0,3.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,75.0,10.0,1.0,True,False,939.0,2.0,13.0,High,1,60k-80k,11-15
2,36975.0,1.0,0.0,2013-12-28,50.0,10.0,6.0,11.0,0.0,4.0,2.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,11.0,2.0,True,False,33.0,0.0,4.0,Low,0,20k-40k,0-5
2,72635.0,0.0,0.0,2013-06-03,54.0,390.0,22.0,323.0,104.0,35.0,107.0,1.0,6.0,8.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,11.0,2.0,False,True,981.0,1.0,20.0,High,1,60k-80k,16-20
1,13624.0,1.0,0.0,2013-01-20,93.0,10.0,2.0,15.0,2.0,1.0,6.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,11.0,3.0,False,True,36.0,0.0,5.0,Very Low,0,<20k,0-5
1,84196.0,0.0,1.0,2013-06-03,56.0,215.0,63.0,507.0,231.0,31.0,190.0,1.0,8.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,11.0,2.0,True,False,1237.0,0.0,19.0,Very High,1,80k-100k,16-20
1,70971.0,0.0,1.0,2012-09-21,28.0,1001.0,17.0,572.0,93.0,125.0,17.0,7.0,11.0,11.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,12.0,3.0,False,True,1825.0,1.0,27.0,High,1,60k-80k,26-30
3,34487.0,1.0,1.0,2012-09-06,94.0,19.0,18.0,33.0,24.0,1.0,8.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,12.0,3.0,True,False,103.0,0.0,6.0,Low,0,20k-40k,6-10
1,28769.0,1.0,0.0,2012-12-18,76.0,41.0,5.0,129.0,10.0,3.0,3.0,3.0,4.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,12.0,2.0,True,False,191.0,0.0,9.0,Low,0,20k-40k,6-10
